loan_id,month,EAD,segment,funded_amnt,PD_t,PD_default,LGD,ECL_t
40532469,50,9325.6,60_E-G,32225.0,0.0010150064719574,0.5396586410103461,0.85,8.045712701653573
40532469,51,8565.08,60_E-G,32225.0,0.0008796722756964,0.5396586410103461,0.85,6.404293902853984
40532469,52,7788.21,60_E-G,32225.0,0.0005954704635483,0.5396586410103461,0.85,3.9420016660753134
40532469,53,6994.64,60_E-G,32225.0,0.0006225373028005,0.5396586410103461,0.85,3.7012606717118905
40532469,54,6184.01,60_E-G,32225.0,0.0004466028476612,0.5396586410103461,0.85,2.347527004570986
40532469,55,5355.94,60_E-G,32225.0,0.0004466028476612,0.5396586410103461,0.85,2.0331813475175378
40532469,56,4510.07,60_E-G,32225.0,0.000284201812148,0.5396586410103461,0.85,1.0895045568775288
40532469,57,3646.02,60_E-G,32225.0,0.0003518689102785,0.5396586410103461,0.85,1.0904829216158487
40532469,58,2763.39,60_E-G,32225.0,0.0004060025887829,0.5396586410103461,0.85,0.9536519697444652
40532469,59,1861.78,60_E-G,32225.0,0.0003518689102785,0.5396586410103461,0.85,0.5568371248117
40532469,60,940.79,60_E-G,32225.0,0.0002030012943914,0.5396586410103461,0.85,0.1623343495879871
84080145,1,16000.0,60_C,16000.0,0.0013520517958851,0.2102042880308453,0.85,18.387904424037625
84080145,2,15811.79,60_C,16000.0,0.0024582759925183,0.2102042880308453,0.85,33.03928219238112
84080145,3,15621.47,60_C,16000.0,0.003962162482059,0.2102042880308453,0.85,52.610581996319546
84080145,4,15429.0,60_C,16000.0,0.0053214445014515,0.2102042880308453,0.85,69.78888213096214
84080145,5,15234.38,60_C,16000.0,0.0056901859003293,0.2102042880308453,0.85,73.68348613482055
84080145,6,15037.56,60_C,16000.0,0.0069048634495737,0.2102042880308453,0.85,88.25745365255625
84080145,7,14838.53,60_C,16000.0,0.0069337843436033,0.2102042880308453,0.85,87.45409194667555
84080145,8,14637.27,60_C,16000.0,0.0077291089294181,0.2102042880308453,0.85,96.16309612040868
84080145,9,14433.74,60_C,16000.0,0.0079893969756847,0.2102042880308453,0.85,98.01934689824758
84080145,10,14227.92,60_C,16000.0,0.0080978503282959,0.2102042880308453,0.85,97.93323164652266
84080145,11,14019.79,60_C,16000.0,0.008278605915981,0.2102042880308453,0.85,98.65466896959052
84080145,12,13809.33,60_C,16000.0,0.0083292174805329,0.2102042880308453,0.85,97.76777590588064
84080145,13,13596.49,60_C,16000.0,0.008242454798444,0.2102042880308453,0.85,95.258186106122
84080145,14,13381.26,60_C,16000.0,0.0080544689872514,0.2102042880308453,0.85,91.6121021282962
84080145,15,13163.61,60_C,16000.0,0.0076640369178514,0.2102042880308453,0.85,85.75343406036907
84080145,16,12943.52,60_C,16000.0,0.0073748279775551,0.2102042880308453,0.85,81.13779841043846
84080145,17,12720.95,60_C,16000.0,0.0067964100969626,0.2102042880308453,0.85,73.48827406951328
